27489.84583,-1939525.375,-1835986.25,-1920052.625,-1939522.75,-1920741.875,-1920238.75,-1880339.25,-1880355.375
27489.84983,-1953758.25,-1849866.625,-1934033.375,-1953754.5,-1934728,-1934221.125,-1894524.375,-1894143
27489.85383,-1967516.375,-1863280.875,-1947537.125,-1967514.25,-1948239.375,-1947728.625,-1908232.125,-1907453.125
27489.85783,-1981139.875,-1876572.375,-1960918.75,-1981135.125,-1961624.625,-1961112.375,-1921810,-1920654.5
27489.86183,-1994655.5,-1889782.25,-1974216.625,-1994649.625,-1974925.25,-1974409.75,-1935290.75,-1933793.5
27489.86583,-2008173.375,-1902996.375,-1987524.125,-2008169.625,-1988238.125,-1987718.25,-1948773.625,-1946936.375
27489.86983,-2021269.5,-1915783,-2000405.125,-2021264.125,-2001122.375,-2000600.875,-1961825.25,-1959632.375
27489.87383,-2033893.625,-1928105.625,-2012816.25,-2033888.25,-2013536.75,-2013009.375,-1974407.5,-1971856.25
27489.87783,-2046481.25,-1940404.625,-2025196.25,-2046475.25,-2025921,-2025391,-1986957.125,-1984072.625
27489.88183,-2058993.75,-1952648.875,-2037521,-2058988.875,-2038249.5,-2037719.5,-1999439.5,-1996250.875
27489.88008,-2071210.625,-1964606.75,-2049567.375,-2071206.375,-2050300.125,-2049766.875,-2011628.625,-2008142.25
27489.88408,-2082853,-1975989.5,-2061041.25,-2082846.625,-2061778.375,-2061239.75,-2023235,-2019444.5
27489.88808,-2094167.125,-1987045.625,-2072178.875,-2094159.625,-2072920.75,-2072377.875,-2034510,-2030410.5
27489.89208,-2105594.5,-1998218.625,-2083428.625,-2105587.5,-2084172.625,-2083630.875,-2045906.125,-2041507.875
27489.89608,-2116850,-2009250,-2094535.625,-2116845.75,-2095284,-2094739.5,-2057139.25,-2052478.125
27489.90008,-2127774.25,-2019959.5,-2105326.25,-2127768.25,-2106077.75,-2105529,-2068041.375,-2063128
27489.90408,-2138487,-2030444.25,-2115890.75,-2138478.25,-2116647.75,-2116096.75,-2078724,-2073536.625
27489.90808,-2148616,-2040357.75,-2125879.5,-2148609.5,-2126641.25,-2126088.75,-2088821.5,-2083364.25
27489.91208,-2158598.5,-2050133.875,-2135724.75,-2158591,-2136489.25,-2135935.5,-2098775.75,-2093068.5
27489.91608,-2168470.75,-2059823.625,-2145489,-2168462.75,-2146251.75,-2145696,-2108630.75,-2102705.25
27489.91429,-2178237.75,-2069412.5,-2155155.75,-2178230.25,-2155921.25,-2155363.25,-2118381,-2112241.5
27489.91829,-2187601.25,-2078591.5,-2164413.75,-2187593.25,-2165187.25,-2164624,-2127719.5,-2121352.5
27489.92229,-2196578.75,-2087383.25,-2173284.75,-2196572.25,-2174060.5,-2173497.25,-2136670.5,-2130069.5
27489.92629,-2205423,-2096057.5,-2182030.5,-2205415,-2182808.25,-2182240.25,-2145492.25,-2138677.75
27489.93029,-2214211.5,-2104699.5,-2190740.5,-2214204,-2191521.25,-2190951,-2154268.5,-2147273.25
27489.93429,-2222711.5,-2113065.5,-2199184.25,-2222703.5,-2199967.5,-2199395,-2162756.5,-2155593.5
27489.93829,-2230597.75,-2120821.25,-2207024.25,-2230588,-2207811.25,-2207236.25,-2170624.5,-2163288.25
27489.94229,-2237973.75,-2128071.25,-2214348.25,-2237963.5,-2215135.25,-2214560.25,-2177980.75,-2170467.5
27489.94629,-2245432.5,-2135408.25,-2221749.75,-2245423.25,-2222541,-2221964.25,-2185424,-2177748.5
27489.95029,-2252816.5,-2142694.25,-2229104.25,-2252807,-2229896,-2229319.25,-2192803.75,-2184999
27489.95229,-2259720.5,-2149522,-2236007.25,-2259712,-2236801,-2236223.25,-2199701.25,-2191790
27489.95629,-2266359,-2156073,-2242629.5,-2266351.5,-2243426.25,-2242845.25,-2206330.25,-2198289.5
27489.96029,-2272797.5,-2162414.75,-2249035.25,-2272788.25,-2249833,-2249249.75,-2212750.75,-2204567.5
27489.96429,-2278918.25,-2168460.5,-2255140.5,-2278907.5,-2255939.25,-2255356.75,-2218863.5,-2210565.25
27489.96829,-2284804.5,-2174297.5,-2261036.5,-2284795,-2261838,-2261253.25,-2224750,-2216373.5
27489.97229,-2290572.5,-2180023,-2266820.5,-2290560.75,-2267622.5,-2267038.25,-2230519.5,-2222068.75
27489.97629,-2296009.75,-2185412.75,-2272272.25,-2296000.75,-2273075.75,-2272489,-2235950.75,-2227412.25
27489.98029,-2300840.5,-2190200.5,-2277116.75,-2300830.75,-2277922.5,-2277334.75,-2240775,-2232148.5
27489.98429,-2305570.25,-2194897,-2281858.5,-2305559.5,-2282667.5,-2282078.5,-2245501.75,-2236805.5
27489.98829,-2310237.25,-2199555.5,-2286562.5,-2310225,-2287371.5,-2286780.25,-2250176.25,-2241443
27489.98234,-2314585.25,-2203905.5,-2290960.25,-2314573.5,-2291774.5,-2291179.25,-2254532.25,-2245776.75
27489.98634,-2318540.25,-2207860,-2294963.25,-2318527.5,-2295773.75,-2295180.5,-2258487.75,-2249696
27489.99034,-2321949,-2211275.5,-2298420,-2321936,-2299230,-2298636.75,-2261897,-2253068.75
27489.99434,-2325154.25,-2214501.75,-2301682.25,-2325143.5,-2302493.75,-2301898.25,-2265109.25,-2256267.5
27489.99834,-2328442.5,-2217825,-2305038.75,-2328432.25,-2305853,-2305258,-2268410,-2259581
27490.00234,-2331679.5,-2221101,-2308351.75,-2331667,-2309167,-2308570,-2271656,-2262846
27490.00634,-2334327.75,-2223788.75,-2311080.5,-2334314,-2311896,-2311296.75,-2274311.75,-2265510
27490.01034,-2336424.75,-2225934,-2313258,-2336410.25,-2314072.25,-2313473.75,-2276416.25,-2267620.25
27490.01434,-2338312.5,-2227888.75,-2315237.5,-2338297.5,-2316049.75,-2315455.25,-2278318.5,-2269552.5
27490.01834,-2340266.25,-2229920.25,-2317293.75,-2340250.75,-2318108,-2317511,-2280291.5,-2271583
27490.0126,-2341881,-2231627.25,-2319030.75,-2341867.5,-2319846,-2319248,-2281926.5,-2273289.25
27490.0166,-2342976.25,-2232813.25,-2320249.5,-2342963,-2321061.75,-2320464.5,-2283040.75,-2274463
27490.0206,-2343715,-2233639.25,-2321100.25,-2343699,-2321912,-2321316,-2283790.75,-2275265
27490.0246,-2344249.25,-2234280.5,-2321760,-2344235.5,-2322573.25,-2321975.25,-2284345,-2275897
27490.0286,-2344705.25,-2234862,-2322358.75,-2344691.5,-2323176.25,-2322575.5,-2284825,-2276488.75
27490.0326,-2344878,-2235173,-2322697.75,-2344862,-2323514.75,-2322915,-2285025,-2276811.75
27490.0366,-2344615.75,-2235049.75,-2322604.5,-2344600.25,-2323420.5,-2322821.25,-2284787,-2276683.5
27490.0406,-2343835.75,-2234413.5,-2321996.25,-2343821.25,-2322814.25,-2322215.5,-2284031,-2276037.5
27490.0446,-2343006,-2233738,-2321341.75,-2342992,-2322158.25,-2321559,-2283227.5,-2275361
27490.0486,-2342132.5,-2233041.75,-2320668.5,-2342118,-2321483.75,-2320882,-2282386.25,-2274679.25
27490.05245,-2340862.75,-2231966.25,-2319616,-2340850.5,-2320430.75,-2319830,-2281152,-2273620.25
27490.05645,-2339066.75,-2230363.75,-2318031.25,-2339054,-2318846.25,-2318247.5,-2279385.5,-2272018.5
27490.06045,-2337108.75,-2228590.25,-2316265.25,-2337096,-2317079.75,-2316484.25,-2277454.25,-2270236.5
27490.06445,-2334908.25,-2226591,-2314267,-2334899.25,-2315083,-2314484.75,-2275289.25,-2268235.5
27490.06845,-2332461,-2224362,-2312039.25,-2332449.25,-2312853.5,-2312255.5,-2272879,-2266025.5
27490.07245,-2329840.5,-2221967.5,-2309646.25,-2329828.75,-2310462,-2309864.5,-2270296.5,-2263653.75
27490.07645,-2326758.75,-2219109.25,-2306793.25,-2326748,-2307604.5,-2307009.5,-2267251.25,-2260802.5
27490.08045,-2323327.5,-2215897.5,-2303573.75,-2323316.75,-2304386.25,-2303793,-2263849,-2257581.75
27490.08445,-2319723.75,-2212525,-2300190.75,-2319712.5,-2301006.25,-2300411.75,-2260282.25,-2254217.75
27490.08845,-2316043.75,-2209094.5,-2296752.75,-2316034,-2297566.5,-2296973.75,-2256646.75,-2250812
27490.08164,-2312058.5,-2205372,-2293025.5,-2312046.75,-2293837.25,-2293244.5,-2252705,-2247119.5
27490.08564,-2307626.5,-2201201.25,-2288850,-2307616.25,-2289660.5,-2289068.25,-2248314.25,-2242961
27490.08964,-2302818.75,-2196650,-2284290.75,-2302807,-2285099,-2284508.5,-2243544.25,-2238415.25
27490.09364,-2297765,-2191877.25,-2279496.5,-2297754.75,-2280303.75,-2279714.75,-2238538,-2233654.25
27490.09764,-2292677,-2187088.5,-2274685.75,-2292668.75,-2275491,-2274902.5,-2233502,-2228895
27490.10164,-2287307.75,-2182024,-2269610,-2287298,-2270412,-2269825.5,-2228184.25,-2223866
27490.10564,-2281417,-2176437,-2264008.25,-2281407.25,-2264811.5,-2264224.5,-2222339.75,-2218298.25
27490.10964,-2275109,-2170427.25,-2257982,-2275098.25,-2258783.5,-2258200.25,-2216073,-2212304.5
27490.11364,-2268762.25,-2164388,-2251919.75,-2268751.5,-2252717.25,-2252136.5,-2209774,-2206291
27490.11764,-2262388.75,-2158338.5,-2245853,-2262378.75,-2246650.75,-2246070.75,-2203457,-2200282.75
27490.11084,-2255644.25,-2151938.25,-2239439.25,-2255635,-2240235.5,-2239656.5,-2196773,-2193927.5
27490.11484,-2248521.25,-2145151.75,-2232638.25,-2248512.25,-2233433.75,-2232854,-2189699.25,-2187171
27490.11884,-2240894.25,-2137859.75,-2225330.5,-2240886,-2226122.25,-2225545.5,-2182117.25,-2179906
27490.12284,-2233109.25,-2130425.25,-2217875.5,-2233100.25,-2218662.5,-2218089,-2174389.25,-2172506
27490.12684,-2225310.5,-2122994.5,-2210423.25,-2225301.5,-2211208.5,-2210638.75,-2166651.25,-2165128.75
27490.13084,-2217335.25,-2115400.5,-2202812.75,-2217328.25,-2203596.5,-2203028.25,-2158736.5,-2157591.25
27490.13484,-2208870.25,-2107314.75,-2194711.25,-2208863.25,-2195491.25,-2194923.75,-2150329.25,-2149544.5
27490.13884,-2200024.25,-2098843.25,-2186216.75,-2200014,-2186996.75,-2186430.25,-2141534.5,-2141104.25
27490.14284,-2190969.75,-2090179.75,-2177526,-2190960,-2178303.25,-2177738.25,-2132537.75,-2132481.5
27490.14684,-2181935,-2081553.75,-2168872,-2181926.75,-2169646,-2169083.5,-2123568.5,-2123912.25
27490.14776,-2172761.75,-2072804.375,-2160092.5,-2172754.75,-2160863.5,-2160302.25,-2114462.75,-2115217.75
27490.15176,-2163057.5,-2063528.25,-2150784.75,-2163050,-2151552,-2150993.5,-2104819.25,-2105981.75
27490.15576,-2153163.5,-2054059.5,-2141274.25,-2153154.75,-2142038.75,-2141481.75,-2094987.375,-2096532.25
27490.15976,-2142984.5,-2044322.5,-2131486.75,-2142979,-2132249.75,-2131695,-2084871.125,-2086826.5
27490.16376,-2132625.75,-2034429.5,-2121541.25,-2132620.25,-2122300.25,-2121749.25,-2074583.75,-2076984.375
27490.16776,-2122106,-2024384.625,-2111445.5,-2122100.25,-2112199.5,-2111649.25,-2064134.375,-2066990.5
27490.17176,-2111171.75,-2013920.25,-2100930,-2111164.25,-2101680.5,-2101133.25,-2053263.375,-2056563.125
27490.17576,-2099774.5,-2002989.125,-2089950.75,-2099768,-2090697.375,-2090152.875,-2041931.125,-2045664.25
27490.17976,-2088337.125,-1992027,-2078930,-2088334.375,-2079673,-2079133.375,-2030562.25,-2034741.75
27490.18376,-2076783.25,-1980965,-2067811.25,-2076777.875,-2068549.375,-2068014,-2019082.375,-2023745.125
27490.18083,-2064970.75,-1969653.625,-2056449.375,-2064964.25,-2057184.25,-2056650.5,-2007347.25,-2012506.75
27490.18483,-2052721.125,-1957903.375,-2044658.875,-2052716.25,-2045387.875,-2044857.875,-1995170.5,-2000815.5
27490.18883,-2040222,-1945895.125,-2032601.875,-2040216.625,-2033329.25,-2032799.25,-1982741.125,-1988855.5
27490.19283,-2027696.625,-1933864.375,-2020514.75,-2027692.875,-2021238.875,-2020711.625,-1970292.5,-1976885.375
27490.19683,-2015191.625,-1921871.125,-2008461.375,-2015188.875,-2009182.375,-2008657.75,-1957865.875,-1964972.125
27490.20083,-2002440.375,-1909642.375,-1996180.125,-2002437.75,-1996894.625,-1996374.875,-1945198.25,-1952831.375
27490.20483,-1989176.875,-1896897.625,-1983383.25,-1989172.625,-1984093,-1983575.375,-1932008.25,-1940159.5
27490.20883,-1975477.25,-1883718.875,-1970145.5,-1975476.125,-1970851,-1970338.125,-1918386.375,-1927045.625
27490.21283,-1961758.25,-1870519.625,-1956881.5,-1961756.625,-1957585.75,-1957075.125,-1904744.625,-1913924.25
27490.21683,-1948017.25,-1857315.125,-1943615.25,-1948014.625,-1944314.25,-1943807.25,-1891085.75,-1900817.875
27490.28642,-1934072,-1843924,-1930162.375,-1934069.75,-1930852.25,-1930350.625,-1877227.875,-1887523.875
27490.29042,-1919679.75,-1830081.125,-1916259.375,-1919677.125,-1916948.75,-1916446.125,-1862916.125,-1873759.75
27490.29442,-1904876.125,-1815821.875,-1901937.5,-1904874,-1902623,-1902123.625,-1848190.25,-1859574.625
27490.29842,-1890045.125,-1801540.25,-1887588.75,-1890043,-1888266.25,-1887773.25,-1833438.625,-1845375.625
27490.30242,-1875331.625,-1787392.625,-1873372.5,-1875331.625,-1874045.125,-1873557,-1818812.625,-1831327.75
27490.30642,-1860459.25,-1773097.5,-1859015.625,-1860461.375,-1859684.125,-1859198.125,-1804030.375,-1817134
27490.31042,-1845220,-1758426.875,-1844290.375,-1845221.125,-1844955,-1844471.125,-1788873.75,-1802551.375
